Watching for file changes with StatReloader
    return self.name + ":" + str(self.id) + ":" + self.geoHash
TypeError: can only concatenate str (not "NoneType") to str
[05/Jun/2019 20:37:31] "POST /admin/Offer/buyplan/add/ HTTP/1.1" 500 120068
[05/Jun/2019 20:37:33] "GET /admin/Offer/buyplan/add/ HTTP/1.1" 200 16312
[05/Jun/2019 20:38:07] "POST /admin/Offer/buyplan/add/ HTTP/1.1" 302 0
[05/Jun/2019 20:38:09] "GET /admin/Offer/buyplan/ HTTP/1.1" 200 6263
[05/Jun/2019 20:38:10] "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
[05/Jun/2019 20:38:10] "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
[05/Jun/2019 20:38:10] "GET /admin/jsi18n/ HTTP/1.1" 200 3223
[05/Jun/2019 20:38:10] "GET /static/admin/css/base.css HTTP/1.1" 304 0
[05/Jun/2019 20:38:10] "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
[05/Jun/2019 20:38:10] "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
[05/Jun/2019 20:38:10] "GET /static/admin/js/core.js HTTP/1.1" 304 0
[05/Jun/2019 20:38:11] "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
[05/Jun/2019 20:38:11] "GET /static/admin/css/fonts.css HTTP/1.1" 304 0
[05/Jun/2019 20:38:12] "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
[05/Jun/2019 20:38:12] "GET /static/admin/js/actions.js HTTP/1.1" 304 0
[05/Jun/2019 20:38:12] "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
[05/Jun/2019 20:38:12] "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
[05/Jun/2019 20:38:13] "GET /static/admin/img/search.svg HTTP/1.1" 304 0
[05/Jun/2019 20:38:13] "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
[05/Jun/2019 20:38:13] "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
[05/Jun/2019 20:38:13] "GET /static/admin/fonts/Roboto-Regular-webfont.woff HTTP/1.1" 304 0
[05/Jun/2019 20:38:13] "GET /static/admin/fonts/Roboto-Light-webfont.woff HTTP/1.1" 304 0
[05/Jun/2019 20:38:13] "GET /static/admin/fonts/Roboto-Bold-webfont.woff HTTP/1.1" 304 0
[05/Jun/2019 20:39:08] "GET /admin/Offer/ HTTP/1.1" 200 6334
[05/Jun/2019 20:39:08] "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
[05/Jun/2019 20:39:08] "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
